     1	-109.318
     2	-109.364
     3	-109.265
     4	-109.069
     5	-108.836
     6	-108.618
     7	-108.452
     8	-108.347
     9	-108.291
    10	-108.262
    11	-108.241
    12	-108.227
    13	-108.236
    14	-108.301
    15	-108.461
    16	-108.748
    17	-109.173
    18	-109.729
    19	-110.383
    20	-111.087
    21	-111.781
    22	-112.405
    23	-112.905
    24	-113.242
    25	-113.403
    26	-113.401
    27	-113.273
    28	-113.075
    29	-112.86
    30	-112.672
    31	-112.531
    32	-112.44
    33	-112.391
    34	-112.375
    35	-112.395
    36	-112.466
    37	-112.607
    38	-112.84
    39	-113.174
    40	-113.606
    41	-114.116
    42	-114.673
    43	-115.243
    44	-115.79
    45	-116.285
    46	-116.703
    47	-117.032
    48	-117.272
    49	-117.433
    50	-117.537
    51	-117.611
    52	-117.676
    53	-117.737
    54	-117.783
    55	-117.781
    56	-117.694
    57	-117.487
    58	-117.139
    59	-116.655
    60	-116.06
    61	-115.394
    62	-114.704
    63	-114.033
    64	-113.413
    65	-112.859
    66	-112.362
    67	-111.9
    68	-111.443
    69	-110.965
    70	-110.456
    71	-109.932
    72	-109.43
    73	-109.006
    74	-108.716
    75	-108.596
    76	-108.651
    77	-108.852
    78	-109.141
    79	-109.453
    80	-109.73
    81	-109.927
    82	-110.021
    83	-110.006
    84	-109.893
    85	-109.707
    86	-109.475
    87	-109.22
    88	-108.951
    89	-108.657
    90	-108.314
    91	-107.898
    92	-107.402
    93	-106.848
    94	-106.294
    95	-105.818
    96	-105.493
    97	-105.362
    98	-105.422
    99	-105.63
   100	-105.917
   101	-106.214
   102	-106.467
   103	-106.645
   104	-106.74
   105	-106.762
   106	-106.734
   107	-106.681
   108	-106.626
   109	-106.584
   110	-106.556
   111	-106.529
   112	-106.474
   113	-106.353
   114	-106.129
   115	-105.773
   116	-105.275
   117	-104.647
   118	-103.92
   119	-103.14
   120	-102.35
   121	-101.59
   122	-100.876
   123	-100.21
   124	-99.5763
   125	-98.9576
   126	-98.3439
   127	-97.7461
   128	-97.2004
   129	-96.7652
   130	-96.5137
   131	-96.5167
   132	-96.8253
   133	-97.4536
   134	-98.3682
   135	-99.4926
   136	-100.721
   137	-101.942
   138	-103.061
   139	-104.013
   140	-104.771
   141	-105.339
   142	-105.744
   143	-106.02
   144	-106.195
   145	-106.275
   146	-106.242
   147	-106.057
   148	-105.672
   149	-105.051
   150	-104.184
   151	-103.097
   152	-101.859
   153	-100.566
   154	-99.3246
   155	-98.2183
   156	-97.2824
   157	-96.4985
   158	-95.8051
   159	-95.1242
   160	-94.392
   161	-93.5788
   162	-92.6964
   163	-91.7973
   164	-90.9602
   165	-90.2684
   166	-89.7867
   167	-89.5461
