     1	136.357
     2	136.733
     3	137.051
     4	137.332
     5	137.609
     6	137.91
     7	138.247
     8	138.605
     9	138.946
    10	139.226
    11	139.405
    12	139.471
    13	139.438
    14	139.351
    15	139.266
    16	139.235
    17	139.288
    18	139.42
    19	139.602
    20	139.787
    21	139.928
    22	139.994
    23	139.973
    24	139.876
    25	139.722
    26	139.534
    27	139.326
    28	139.104
    29	138.863
    30	138.596
    31	138.303
    32	137.998
    33	137.71
    34	137.48
    35	137.354
    36	137.374
    37	137.564
    38	137.927
    39	138.442
    40	139.074
    41	139.78
    42	140.52
    43	141.263
    44	141.988
    45	142.681
    46	143.328
    47	143.919
    48	144.443
    49	144.891
    50	145.262
    51	145.562
    52	145.808
    53	146.016
    54	146.205
    55	146.385
    56	146.556
    57	146.711
    58	146.841
    59	146.941
    60	147.015
    61	147.085
    62	147.182
    63	147.341
    64	147.594
    65	147.952
    66	148.406
    67	148.92
    68	149.449
    69	149.944
    70	150.372
    71	150.725
    72	151.019
    73	151.296
    74	151.599
    75	151.954
    76	152.357
    77	152.771
    78	153.134
    79	153.378
    80	153.454
    81	153.338
    82	153.041
    83	152.602
    84	152.073
    85	151.504
    86	150.926
    87	150.347
    88	149.749
    89	149.097
    90	148.36
    91	147.528
    92	146.62
    93	145.69
    94	144.813
    95	144.071
    96	143.526
    97	143.205
    98	143.089
    99	143.132
   100	143.27
   101	143.449
   102	143.633
   103	143.808
   104	143.982
   105	144.178
   106	144.42
   107	144.729
   108	145.118
   109	145.586
   110	146.125
   111	146.72
   112	147.357
   113	148.02
   114	148.694
   115	149.361
   116	149.998
   117	150.577
   118	151.07
   119	151.454
   120	151.719
   121	151.869
   122	151.921
   123	151.896
   124	151.808
   125	151.66
   126	151.44
   127	151.126
   128	150.702
   129	150.164
   130	149.534
   131	148.856
   132	148.189
   133	147.591
   134	147.1
   135	146.724
   136	146.437
   137	146.19
   138	145.935
   139	145.633
   140	145.273
   141	144.872
   142	144.471
   143	144.122
   144	143.868
   145	143.735
   146	143.715
   147	143.778
   148	143.876
   149	143.972
   150	144.05
   151	144.127
   152	144.256
   153	144.505
   154	144.932
   155	145.558
   156	146.348
   157	147.217
   158	148.055
   159	148.757
   160	149.247
   161	149.495
   162	149.516
   163	149.358
   164	149.085
   165	148.752
   166	148.393
   167	148.007
   168	147.566
   169	147.029
   170	146.358
   171	145.54
   172	144.596
   173	143.58
   174	142.573
   175	141.664
   176	140.929
   177	140.418
   178	140.135
   179	140.051
   180	140.11
   181	140.253
   182	140.433
   183	140.623
   184	140.817
   185	141.024
   186	141.259
   187	141.542
   188	141.889
   189	142.315
   190	142.83
   191	143.436
   192	144.132
   193	144.899
   194	145.706
   195	146.516
   196	147.287
   197	147.982
   198	148.578
   199	149.07
   200	149.472
   201	149.806
   202	150.097
   203	150.358
